# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
47,1605671830.7590787,37600,4.757439136505127,0.0,3.6344237327575684,1.1649973392486572,-0.041982218623161316,-0.026000002399086952,0.03101944737136364,-0.04793689027428627,0.017029238864779472,0.23607026040554047,10.506667137145996,0.006443526595830917,7.0
48,1605671830.9450843,38400,-0.35668572783470154,0.0,-1.6968411207199097,1.3920001983642578,-0.051844798028469086,-0.02666667103767395,-0.003434378420934081,-0.04793652519583702,0.016855420544743538,0.2294531762599945,9.353333473205566,0.0,7.0
49,1605671831.1922543,39200,14.309869766235352,0.025169307366013527,10.820297241210938,3.5523457527160645,-0.06277280300855637,,,,,,,,
50,1605671831.5498796,40000,-3.883594036102295,0.011174242943525314,-5.312265396118164,1.5005688667297363,-0.0718974769115448,-0.030666669830679893,-0.03839956596493721,-0.047935619950294495,0.016945721581578255,0.18293526768684387,12.793334007263184,0.024174930527806282,7.0
51,1605671831.7790394,40800,0.9308663010597229,0.014932063408195972,0.43967440724372864,0.5738980770111084,-0.08270614594221115,,,,,,,,
52,1605671832.0702128,41600,1.5098063945770264,0.012784789316356182,0.3001909852027893,1.2879586219787598,-0.07834317535161972,-0.006000003777444363,0.08049654960632324,-0.04793452098965645,0.02171623520553112,0.23494215309619904,10.286666870117188,0.0058732787147164345,7.0
53,1605671832.3950064,42400,-5.097635269165039,0.011081180535256863,-6.353265285491943,1.3309136629104614,-0.07528374344110489,-0.025333335623145103,-0.06262578070163727,-0.047932565212249756,0.01734822802245617,0.12401377409696579,10.273333549499512,0.012143251486122608,7.0
54,1605671832.650773,43200,9.546368598937988,0.015139295719563961,8.493138313293457,1.133103370666504,-0.0798732340335846,,,,,,,,
55,1605671832.8835387,44000,-7.056271076202393,0.0,-7.973918914794922,0.9846541285514832,-0.06700596958398819,0.03399999812245369,0.22030451893806458,-0.0479314811527729,0.029595836997032166,0.2943471074104309,10.65999984741211,0.006257575936615467,7.0
56,1605671833.20522,44800,10.439697265625,0.0,8.453309059143066,2.0544445514678955,-0.06805649399757385,,,,,,,,
57,1605671833.4889295,45600,-0.7205404043197632,0.012682304717600346,-2.7450313568115234,2.083981990814209,-0.05949106067419052,0.013999996706843376,0.031103799119591713,-0.047929100692272186,0.025160834193229675,0.18865977227687836,13.5600004196167,0.00574931176379323,7.0
58,1605671833.8717756,46400,-0.1141337901353836,0.02640768513083458,-1.0084432363510132,0.9652725458145142,-0.07096309959888458,0.01533332746475935,0.03652176633477211,-0.047927431762218475,0.02552504651248455,0.2346322387456894,10.773333549499512,0.01602066308259964,7.0
